catalog_id,text
7052,GM Recalls Over 500000 Camaros Over Issue With Ignition Switches
7053,Transformation: Man loses 380 pounds after finding inspiration in mobile game
7054,"THE CRIPPLE OF INISHMAAN, Starring Daniel Radcliffe, Opens Tonight!"
7055,Facebook Is Testing A 'Buy' Button That Lets Users Purchase Products Straight
7056,SkyNet One Step Closer. Outrunner Robot Can Run You Down
7057,"Paul Simon, Edie Brickell In Court Following Arrest"
7058,First Trailer for Gotham Looks Promising
7059,"Not too fast, not too slow: Researchers untangle energetics of extinct dinosaurs"
7060,"'Godzilla' debuts with $93 million, making it largest May opening for Warner Bros."
7061,Gas prices continue downward slide as end of summer approaches
7062,Mustang enthusiasts to converge at Mustang Project Cruise
7063,"Wayne Knight of 'Jurassic Park,' 'Seinfeld' is alive and well, despite huge hoax"
7064,The S&P 500 and Nasdaq Are Nearing the Ends of Their Ropes
7065,Failed Weapons Launch Causes Explosion on Kodiak
7066,"You are here! Home > Features Analyses > Forget moms, young dads face"
7067,Get On Up says it loud: He's Brown and he's proud!
7068,'Mad Men' Star Jon Hamm And 'Ant-Man' Lead Paul Rudd Were Romantic Rivals
7069,Kacy Catanzaro Destroys American Ninja Warrior
7070,"In Mourning: Julia Roberts, Peaches Geldoff's hubby"
7071,"Eurovision 2014: Sweden will win and UK will get a Top 10 spot, Swansea"
7072,"Microsoft Surface beats Google Nexus in UK tablet sales, says Canalys"
7073,Michaels Stores' breach involved 3 million customers
7074,Kindred Offers $534 Million Bid for Gentiva -- 2nd Update
7075,New FCC Proposal Could Lead to Higher Netflix Costs
7076,"Apple offering refunds for unauthorized in-app purchases, and other news for"
7077,The Worst Miracles Money Can Buy
7078,Will General Electric Counterbid For Alstom?
7079,"Director, producer of 'Midnight rider' surrender to police"
7080,Haute 100 LA Update: Elton John Creates the Frankie Knuckles Fund
7081,Potato salad man gets ridiculously rich
7082,"EXCLUSIVE: “F*ck the Police,” Love the Police – Ice Cube Speaks on Police and"
7083,Flipkart acquires Myntra; to invest $100 mn in fashion biz. (File Photo)
7084,Citigroup could settle mortgage case soon
7085,Google Voice to be nixed in favor of Hangouts integration
7086,New Greenland Ice Melt Fuels Sea Level Rise Concerns
7087,IT leadership placing too much trust in Heartbleed fixes?
7088,FDA approves Roche genetic test as an alternative to Pap smear for cervical
7089,VIDEO: Electrical device helps paralyzed men move legs
7090,"World stocks slide on Wall Street drop, Iraq violence"
7091,Sprint Will Sell a $12 Wireless Plan that Only Connects to Facebook or Twitter
7092,Pennsylvania Patient Arrested for Allegedly Dealing Heroin From ICU Bed
7093,Microsoft Scrambles to Fix Massive IE Security Bug
7094,Scientists create embryo clone to harvest stem cells
7095,Carney speech is draft of what Yellen will deliver
7096,'I had wings once... they were strong' Soaring Angelina Jolie vanquishes army in
7097,Knife-wielding man storms ABC studios in attempt to kill GMA host Michael
7098,"iPhone App - Designed for iPhone, compatible with iPad"
7099,There's An End-Credits Scene After 'X-Men: Days Of Future Past' - Here's What It
7100,Review: Noah
7101,States to probe Comcast plan to buy Time Warner
7102,Justin Bieber Mugshot Flashes With Jay Z's So (Clearly) Beyonce & Hova Aren't
7103,Air France KLM unveils redesigned cabins aboard 777s
7104,Oscar Pistorius Trial Day 34: Report could be bad news for Blade Runner
7105,Google's new subsidiary Nest Labs unveils its Learning Thermostat for UK
7106,Chrysler Auto Sales Jump
7107,"S&P 500 climbs past 2000 for first time, then falls back"
7108,"Eli Wallach, veteran character actor, dies at 98"
7109,"Shigeru Ban Wins the Pritzker Prize, Architecture's Highest Honor"
7110,Ice Cube Shows Off His Angry Side In A Hilarious Jimmy Kimmel Skit (VIDEO)
7111,"Sherlock season four announced—and a special, too"
7112,Search resumes for Malaysian Airlines flight MH370
7113,CNN's Piers Morgan Signs Off With Final Blast …
7114,Healthiest County in Illinois
7115,Zendaya Drops Out of Aaliyah Biopic
7116,Minnesota Just Became the First State to Ban Anti-Bacterial Soap
7117,Critic's Corner: Who's caught having sex on 'Big Bang'?
7118,"Chrysler Group Slips To Q1 Loss On Hefty Charges, Backs 2014 Outlook"
7119,Brian Cornell named Target's CEO after data hacking scandal
7120,Columbus Short May Have an Anger Problem
7121,Cancer to become No. 1 killer in US
7122,Today's Gold price per ounce Spot gold per gram Spot silver per ounce Precious
7123,"White House Attacks Heat-Trapping Methane, Second Biggest Climate Pollutant"
7124,Endless Appetizers Mark Beginning of Our Collective National Suicide
7125,Amazon joins Microsoft in opposing FCC's Internet fast lanes
7126,The ringed asteroid
7127,Posted by Imaduddin
7128,TV: First Footage of 'Gossip Girl' Alum Chace Crawford in the 100th Episode of
7129,BMW recalls 156000 cars in US over bad bolts
7130,Activists block two drilling rigs as 'Save the Arctic' campaign escalates
7131,"Dear Citi, a Truly Pathetic Response to Dividend Denial"
7132,Backup Cameras Required For New Cars After NHTSA Ruling
7133,Top doctor treating Ebola in Africa dies of the virus
7134,Breast cancer expert teaming with The Valley Hospital in Ridgewood
7135,Katherine Heigl On Derailed Career: 'I Couldn't Say No' To Romantic Comedies
7136,1 in 68 American Children with Autism According to New CDC Report
7137,Wells Fargo Posts 14% Profit Increase
7138,Avril Lavigne voices support for ex-husband Deryck Whibley
7139,Hanoi says Chinese boat sinks Vietnamese fishing vessel in disputed waters
7140,Orlando ranks 42nd out of 50 largest metro areas on fitness index
7141,NSA Apparently Knew About Heartbleed Vulnerability For Years [Report]
7142,"ING Vysya Mobile Banking App Released for Android, iOS"
7143,E-cigarettes | A hip gateway for the young to get hooked on tobacco?
7144,"US Unemployment Rate Down, Job Gains Pointing To Stronger Recovery In US"
7145,[iPhone 6] Just How Strong Is Sapphire Glass? New Video Reportedly Shows
7146,Researchers create 'test that predicts teen binge drinking'
7147,Airline blamed for fatal California crash
7148,Economy looking up
7149,Spread of deadly Ebola virus to Guinea capital raises fears
7150,"Malaysian plane search: Thai, Japan satellites detect over 300 objects in Indian"
7151,Lorde bans beer cans at Las Vegas gig
7152,Sandra Bullock stalking case sparks concerns on celebrity safety
7153,Android Wear-based LG G Watch goes on sale: Should it be your first smartwatch?
7154,This OITNB Season 2 Trailer Is The New Awesome
7155,ZeniMax sues Oculus VR for misuse of trade secrets
7156,Sector Update: Healthcare Shares Flat in Pre-Market Trade
7157,American Apparel rejected Charney's request for meeting
7158,"Asian Market Update: Asian Stocks Down On US Markets, China Jun Inflation"
7159,Avril Lavigne's Ex-Husband Deryck Whibley Isn't Doing So Great
7160,"Apple unveils Metal API for iOS 8, will shave off OpenGL overhead just like"
7161,State's consumers in line for payments under SunTrust settlement
7162,BOJ Policy Board minutes expose discord over consumer price rises
7163,Oakland University professor researches genetically modified food GMOs
7164,Zoe Saldana - Zoe Saldana Avoided Watching Rosemary's Baby Before Tv
7165,Game of Boners: A Different Kind of Pie
7166,Zac Efron's 'bodyguard' makes him sound like a badass motherfunker
7167,UBS Q2 Profit Climbs 15% - Quick Facts
7168,Why Are Medical Conspiracy Theories So Popular?
7169,#BBCtrending: Girl learns lesson about Twitter threats
7170,Patients get lab-grown vaginas and nose parts; technique might be useful for
7171,California ready for self-driving cars by 2015
7172,UPDATE 1-Judge denies Wells Fargo's bid to dismiss LA predatory lending suit
7173,Pfizer eyes AstraZeneca for $100 billion acquisition
7174,The Most Outrageous Red Carpet Moments in MTV Movie Award History
7175,Lunar eclipse good excuse to sleep out tonight
7176,IT offers free Microsoft Office for students
7177,"What Time, Date and Channel Are BET Awards 2014? When And Where To"
7178,'He Placed The Knife On My Neck & Threatened To Kill Me & Himself': 'Scandal
7179,YouTube introduces 60fps video and crowdfunding
7180,The Alibaba Effect: What It Means for All US Businesses and How They Need to
7181,Lady Gaga Hints At Tour With Tony Bennett During Cheek To Cheek Taping In
7182,Author Harper Lee says she didn't OK new book about her life
7183,Airbus seeks patent for bicycle-like airline seat
7184,SKorea fires shells at NKorean waters after drills
7185,Sony Pictures releases Sex Tape official trailer (VIDEO)
7186,"Facebook snubbed Google's Silicon Valley wage-strangle pact, Sheryl"
7187,Gilead's blockbuster sales leave investors stunned
7188,Bentley displays hybrid concept in Beijing
7189,France says reported multibillion dollar fine US wants against BNP Paribas is
7190,"Heartbleed prognosis: Long, laborious discovery, recovery"
7191,Dinosaur fossil said to back Genesis in Creation Museum
7192,"Aspirin halves colon cancer risk, if you have certain gene"
7193,'Jupiter Ascending' pushed back to February 2015
7194,Autism Is More Possible with Taking Serotonin Reuptake Inhibitors during
7195,WATCH Usher Slap Nicki Minaj On The Booty in VMAs Performance of “She
7196,You Can Now Play Portal And Half-Life 2 On The Go
7197,USD to dip further after dovish Yellen
7198,The trailer and poster for Gone Girl have arrived
7199,Wall St little changed near record highs after mixed data
7200,Racing to meet the April 15 tax deadline? An extension can buy more time to file
7201,"Southwest offers new flights between Las Vegas, Dallas"
7202,Another medical use for cannabis as scientists find it helps reduce seizures in
7203,Ubisoft Releases Watch Dogs Launch Trailer
7204,Exercise Your Brain to Prevent the Onset of Dementia
7205,"Zac Efron, Seth Rogen, Rose Byrne make funny, uneven 'Neighbors'"
7206,"'Mad Men' season 7, episode 2 recap: Keep pretending"
7207,Jay Z References TMZ 'Rift In A Lift' Footage At BET Awards
7208,Boston Man Arrested For Allegedly Raping 17-Year-Old Girl At Keith Urban
7209,Swiss bank to pay $2.6 billion after pleading guilty in U.S. tax evasion case
7210,Man arrested for raping teen at Keith Urban concert
7211,VIDEO: 'I don't want another girl!' Baby reveal goes wrong
7212,Here's What Investors Expect from SanDisk On Wednesday
7213,"Twitter Chief Operating Officer Ali Rowghani resigns, will stay on as adviser to CEO"
7214,Net neutrality protest arrest at Google campus
7215,Talking to the International Space Station today
7216,"BMW Sees Significant Rise In FY Group Pre-tax Profit, Sales Volume - Quick Facts"
7217,"Asia stocks advance as US home sales data, S&P 500 trading record bolster"
7218,"NTSB: Pilot mismanagement, confusion caused Asiana Flight 214 crash in San"
7219,Colorado collects $US2m in marijuana taxes
7220,Fed's George says cannot say when rates should rise
7221,Kim Kardashian: I Never Thought About Racism Until I had a Mixed-Race Baby
7222,Williams inks $6 billion deal for shale oil expansion
7223,US Alzheimer's rate dropping
7224,26 June 2014 Weekly US unemployment claims slip lower by 2000
7225,It's Official: Kim Kardashian and Kanye West Are Married
7226,GM CEO Vows to Get to Bottom of Delayed Recall
7227,Barclays Faces US 'Dark Pool' Fraud Lawsuit
7228,Stock Traders Buy High Volume of Yum! Brands Put Options (YUM)
7229,BMW Plans $1 Billion Expansion in South Carolina 3/28/14
7230,Why Target Shares Fell Rather Than Rose on CEO Firing
7231,"Review Roundup: MUPPETS MOST WANTED Sings, Dances into Theaters Friday"
7232,US : Jerky treats linked to deaths of 1000 dogs
7233,Celebrate 75 Wonderful 'Wizard of Oz' Years At These Travel Destinations
7234,"Music aside, Aretha Franklin says she's eager for sugary fried treats during state"
7235,"Tivo Roamio cuts the cord, debuts over-the-air DVR"
7236,IBM mainframe is 50 years old now
7237,"Second trailer released for Mila Kunis, Channing Tatum's 'Jupiter Ascending '"
7238,Brian May Reveals Title For New Queen Album
7239,Lorde To Write 'The Hunger Games: Mockingjay - Part 1' Single
7240,Rolling Stones return to stage with high-energy show
7241,Amazon to Collect Sales Tax in Florida Beginning May 1
7242,"'Divergent' Finale, 'Allegiant', Looks to Bleed Fans Dry in 2016 and 2017"
7243,'The Shield' actor Michael Jace arrested in wife's murder
7244,Billy Dee Williams and Emma Slater 'Made Peace' with Decision to Leave Dancing
7245,Labor Day travelers to see low pump prices
7246,Toxic Debt Condemned in Crisis Heralded as Europe's Savior
7247,"Eminem's ""Headlights"" Video: Watch"
7248,"UPDATE 2-Yellen strongly defends easy Fed policies, cites US labor slack"
7249,QUALCOMM (QCOM) Posts Quarterly Results
7250,"SNL Season Finale: Solange/Jay Z Cold Open, EDM & Pharrell Digital Shorts, St"
7251,Apple still bests Samsung in U.S. smartphone sales
7252,Yen rallies after Bank of Japan refrains from stimulus
7253,Kim Dotcom Mocks Authorities As His New Cloud Company Is Valued At $180
7254,It looks like Colin Kaepernick is slamming claims that he is a suspect in a sexual
7255,"Forget smartwatches, Apple may bring smart ear pods with iPhone 6"
7256,US Stocks Gain for Third Day; Yahoo Soars in Early Trading
7257,Lindsay Lohan admits writing sex list
7258,Protest held in Greece against austerity measures as country hosing EU Finance
7259,Kim Kardashian Gets Cartoon Makeover For New Animated Game
7260,Deadly germs can live in aircraft cabins for a week
7261,Cosmos and Neil deGrasse Tyson T.V. Series: Carl Sagan's Famed Show
7262,"Domestication syndrome: White patches, baby faces and tameness"
7263,GUEST COMMENTARY: We need to ensure quality medical care for all
7264,Nearly 120 People Overdose on Synthetic Marijuana in 5-Day Period
7265,Chinese Satellite Spots Object in the Sea Near Malaysia Air Search Area
7266,Facebook in process of monetising in India: COO Sandberg
7267,Contractor fills sinkhole that undermined homes
7268,Meeting with Facebook COO very fruitful: Prime Minister
7269,"Oscar Pistorius 'did not suffer from a mental illness,' report says"
